id_subsistema,nom_subsistema,din_instante,val_cargaenergiamwmed
N,NORTE,2010-05-01,3735.39833333
NE,NORDESTE,2010-05-01,7480.85734563
S,SUL,2010-05-01,6612.69416667
SE,SUDESTE,2010-05-01,28594.19166667
N,NORTE,2010-05-02,3680.72625000
NE,NORDESTE,2010-05-02,7364.82778543
S,SUL,2010-05-02,6129.20125000
SE,SUDESTE,2010-05-02,27150.94708333
N,NORTE,2010-05-03,3923.54791667
NE,NORDESTE,2010-05-03,8272.64238637
S,SUL,2010-05-03,8535.91541667
SE,SUDESTE,2010-05-03,33280.88500000
N,NORTE,2010-05-04,3944.03833333
NE,NORDESTE,2010-05-04,8462.09690841
S,SUL,2010-05-04,8973.22458333
SE,SUDESTE,2010-05-04,34668.40333333
N,NORTE,2010-05-05,3917.80666667
NE,NORDESTE,2010-05-05,8535.08008161
S,SUL,2010-05-05,9039.10208333
SE,SUDESTE,2010-05-05,35335.82541667
N,NORTE,2010-05-06,3951.46375000
NE,NORDESTE,2010-05-06,8588.50810912
S,SUL,2010-05-06,9132.31750000
SE,SUDESTE,2010-05-06,35349.44041667
N,NORTE,2010-05-07,3894.08208333
NE,NORDESTE,2010-05-07,8562.31853603
S,SUL,2010-05-07,9193.31666667
SE,SUDESTE,2010-05-07,35608.13333333
N,NORTE,2010-05-08,3858.20875000
NE,NORDESTE,2010-05-08,8118.96584694
S,SUL,2010-05-08,7740.07041667
SE,SUDESTE,2010-05-08,32870.49666667
N,NORTE,2010-05-09,3693.29833333
NE,NORDESTE,2010-05-09,7370.35632232
S,SUL,2010-05-09,6095.18000000
SE,SUDESTE,2010-05-09,28060.37166667
N,NORTE,2010-05-10,4003.85416667
NE,NORDESTE,2010-05-10,8549.30913970
S,SUL,2010-05-10,8480.70916667
SE,SUDESTE,2010-05-10,32106.34625000
N,NORTE,2010-05-11,4019.13375000
NE,NORDESTE,2010-05-11,8806.29337697
S,SUL,2010-05-11,8902.33083333
SE,SUDESTE,2010-05-11,32503.79916667
N,NORTE,2010-05-12,4004.36583333
NE,NORDESTE,2010-05-12,8758.66478030
S,SUL,2010-05-12,8755.64416667
SE,SUDESTE,2010-05-12,32652.93333333
N,NORTE,2010-05-13,4029.70666667
NE,NORDESTE,2010-05-13,8699.42279135
S,SUL,2010-05-13,8816.80333333
SE,SUDESTE,2010-05-13,32415.26750000
N,NORTE,2010-05-14,3993.24291667
NE,NORDESTE,2010-05-14,8710.16963018
S,SUL,2010-05-14,8894.98583333
SE,SUDESTE,2010-05-14,32711.84250000
N,NORTE,2010-05-15,3924.07000000
NE,NORDESTE,2010-05-15,8173.38435575
S,SUL,2010-05-15,7860.79208333
SE,SUDESTE,2010-05-15,30773.26833333
N,NORTE,2010-05-16,3747.77291667
NE,NORDESTE,2010-05-16,7493.01173141
S,SUL,2010-05-16,6481.78916667
SE,SUDESTE,2010-05-16,27731.57625000
N,NORTE,2010-05-17,4024.72541667
NE,NORDESTE,2010-05-17,8397.38591218
S,SUL,2010-05-17,8633.34000000
SE,SUDESTE,2010-05-17,33169.87125000
N,NORTE,2010-05-18,4040.38125000
NE,NORDESTE,2010-05-18,8619.49602289
S,SUL,2010-05-18,9050.50333333
SE,SUDESTE,2010-05-18,33920.39208333
N,NORTE,2010-05-19,3986.22916667
NE,NORDESTE,2010-05-19,8613.53024230
S,SUL,2010-05-19,8924.63541667
SE,SUDESTE,2010-05-19,34211.14750000
N,NORTE,2010-05-20,3862.40666667
NE,NORDESTE,2010-05-20,8523.90095160
S,SUL,2010-05-20,8936.13916667
SE,SUDESTE,2010-05-20,33299.36791667
N,NORTE,2010-05-21,3905.25458333
NE,NORDESTE,2010-05-21,8535.87077803
S,SUL,2010-05-21,8954.81583333
SE,SUDESTE,2010-05-21,33188.87458333
N,NORTE,2010-05-22,3798.01541667
NE,NORDESTE,2010-05-22,8191.47854250
S,SUL,2010-05-22,7765.58291667
SE,SUDESTE,2010-05-22,30717.28083333
N,NORTE,2010-05-23,3678.51625000
NE,NORDESTE,2010-05-23,7495.70347457
S,SUL,2010-05-23,6280.29458333
SE,SUDESTE,2010-05-23,27542.47458333
N,NORTE,2010-05-24,3949.86000000
NE,NORDESTE,2010-05-24,8529.33259249
S,SUL,2010-05-24,8582.47916667
SE,SUDESTE,2010-05-24,32994.22583333
N,NORTE,2010-05-25,3952.09500000
NE,NORDESTE,2010-05-25,8661.71551943
S,SUL,2010-05-25,8938.53333333
SE,SUDESTE,2010-05-25,34090.40875000
N,NORTE,2010-05-26,3957.30875000
NE,NORDESTE,2010-05-26,8639.30427570
S,SUL,2010-05-26,8864.66833333
SE,SUDESTE,2010-05-26,34456.66291667
N,NORTE,2010-05-27,3981.12916667
NE,NORDESTE,2010-05-27,8635.25069992
S,SUL,2010-05-27,8942.33500000
SE,SUDESTE,2010-05-27,34049.66333333
N,NORTE,2010-05-28,3935.64416667
NE,NORDESTE,2010-05-28,8707.89440892
S,SUL,2010-05-28,8921.10208333
SE,SUDESTE,2010-05-28,33642.81500000
N,NORTE,2010-05-29,3780.64500000
NE,NORDESTE,2010-05-29,8202.99551223
S,SUL,2010-05-29,7890.88791667
SE,SUDESTE,2010-05-29,31402.82166667
N,NORTE,2010-05-30,3601.99291667
NE,NORDESTE,2010-05-30,7533.43953387
S,SUL,2010-05-30,6465.79166667
SE,SUDESTE,2010-05-30,28060.18791667
N,NORTE,2010-05-31,3738.95958333
NE,NORDESTE,2010-05-31,8443.71762565
S,SUL,2010-05-31,8549.28041667
SE,SUDESTE,2010-05-31,32900.07375000
N,NORTE,2010-06-01,3757.50958333
NE,NORDESTE,2010-06-01,8534.54833333
S,SUL,2010-06-01,8894.64916667
SE,SUDESTE,2010-06-01,32689.07333333
N,NORTE,2010-06-02,3904.59333333
NE,NORDESTE,2010-06-02,8590.01333333
S,SUL,2010-06-02,8901.83041667
SE,SUDESTE,2010-06-02,32750.91833333
N,NORTE,2010-06-03,3634.52375000
NE,NORDESTE,2010-06-03,7855.33875000
S,SUL,2010-06-03,7460.68291667
SE,SUDESTE,2010-06-03,29550.59708333
N,NORTE,2010-06-04,3818.81416667
NE,NORDESTE,2010-06-04,8322.21625000
S,SUL,2010-06-04,8343.59208333
SE,SUDESTE,2010-06-04,31485.54541667
N,NORTE,2010-06-05,3766.61291667
